model_path	model_name_declared	file_stem	leng	nseq	built_from_set_implied_by_nseq	name_matches_file	duplicate_of	sha256	role_in_g4	unit	denominator
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_23OR_1.hmm	perfam_RVT-Retrons_PDB_23OR_1	perfam_RVT-Retrons_PDB_23OR_1	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f8a8e174c2b5787027c4a4527eb6945e9c14e4cf1308df140dd771ea4d30ac57	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_7V9U_1.hmm	perfam_RVT-Retrons_PDB_7V9U_1	perfam_RVT-Retrons_PDB_7V9U_1	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3ed336d957d01d57ed432556d5293046f984fbf806544244f88165feab148d02	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_9E8Z_3.hmm	perfam_RVT-Retrons_PDB_9E8Z_3	perfam_RVT-Retrons_PDB_9E8Z_3	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	9f95fd26a52bc26725d2f59bfa57e465753e07783c5b1eb33c8eed674b0dc147	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_9I2F_2.hmm	perfam_RVT-Retrons_PDB_9I2F_2	perfam_RVT-Retrons_PDB_9I2F_2	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	b2e86418478a6073d861fd908e4b7d7f769acaa827be6fe495121bc675600437	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_9L7P_2.hmm	perfam_RVT-Retrons_PDB_9L7P_2	perfam_RVT-Retrons_PDB_9L7P_2	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a986805bcb06e4bd09914074f539c254efe0055625e468c5552fa28ec76650d5	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_PDB_9N69_2.hmm	perfam_RVT-Retrons_PDB_9N69_2	perfam_RVT-Retrons_PDB_9N69_2	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	bc20e7be2050f935f34c26646d4f94700c650b0e85c38759c6c52ab4c474d98f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1049.hmm	perfam_RVT-Retrons_RETRON_t1049	perfam_RVT-Retrons_RETRON_t1049	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ac652b8e4da6ca27e0eff01a8c04ad6c48fe8be8656f245d050009f754465fd9	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1100.hmm	perfam_RVT-Retrons_RETRON_t1100	perfam_RVT-Retrons_RETRON_t1100	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	44e01a02f30b7cd0df53381ceb07c096a57b15f9fceb0cd9851b31cdb568f89d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1143.hmm	perfam_RVT-Retrons_RETRON_t1143	perfam_RVT-Retrons_RETRON_t1143	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	beb01ddfa7c269f26f1eac57b3f9df99be6da5784425824966232c9ecce0b521	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1163.hmm	perfam_RVT-Retrons_RETRON_t1163	perfam_RVT-Retrons_RETRON_t1163	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2e2c39587751703ce6617ae9984c66d0c26161a745cc2e222e665b56a5fb17eb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1190.hmm	perfam_RVT-Retrons_RETRON_t1190	perfam_RVT-Retrons_RETRON_t1190	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	cc31b2773b6c34774ae82cc8f7c091705f38cc4485cc4d36376e75bcee435c9a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1195.hmm	perfam_RVT-Retrons_RETRON_t1195	perfam_RVT-Retrons_RETRON_t1195	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	aaf6c15e48687f1399c11bad12765976ad4ea9afa656603566a88391ab7dca05	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1294.hmm	perfam_RVT-Retrons_RETRON_t1294	perfam_RVT-Retrons_RETRON_t1294	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6d2d1d6214441850143d8f475cacb094537f2c7ccbb25eb3db915dd70cf4cbdf	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1323.hmm	perfam_RVT-Retrons_RETRON_t1323	perfam_RVT-Retrons_RETRON_t1323	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ae57c518c58ae4c7032cf31649e6a0b20920f5b69bef4e4db75d4c2c3ed70262	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1352.hmm	perfam_RVT-Retrons_RETRON_t1352	perfam_RVT-Retrons_RETRON_t1352	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	c72af4194ff5b3b90357dba397156e559b32c689a4d52cbcefc7f540f23c4a90	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1353.hmm	perfam_RVT-Retrons_RETRON_t1353	perfam_RVT-Retrons_RETRON_t1353	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	02fbbbb6c6403e8ab1da67f377c4853569e9cc38a723490f62a98cb728ea6f32	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1374.hmm	perfam_RVT-Retrons_RETRON_t1374	perfam_RVT-Retrons_RETRON_t1374	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	694f94917215c3ea23c119a3b0067ce6da67989465261cf1a6d5e5d0d9450ed5	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1391.hmm	perfam_RVT-Retrons_RETRON_t1391	perfam_RVT-Retrons_RETRON_t1391	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	fa1d0e4a985f9c1855f32f97f74f3b224144185c04e57867d85670329e6bec66	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1421.hmm	perfam_RVT-Retrons_RETRON_t1421	perfam_RVT-Retrons_RETRON_t1421	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	abf9cf7bb2634aa9eb0f7cbc024abb9e3d886c748ca74f5d02e20cd6d601bcb7	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1422.hmm	perfam_RVT-Retrons_RETRON_t1422	perfam_RVT-Retrons_RETRON_t1422	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	52f1ad989a9de68d22f742f650064a19c54e4b35bdce9f5675599b70eda57485	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1429.hmm	perfam_RVT-Retrons_RETRON_t1429	perfam_RVT-Retrons_RETRON_t1429	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2b3d5aa274bab1108baeaff8f6c45203d006e377f88d2eb8d18d47c90dba6cf6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1450.hmm	perfam_RVT-Retrons_RETRON_t1450	perfam_RVT-Retrons_RETRON_t1450	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	81d811988c35e21c97386f6834e6ba9a4ce7d65e24b4491825dbdc7cecedbb18	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1453.hmm	perfam_RVT-Retrons_RETRON_t1453	perfam_RVT-Retrons_RETRON_t1453	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	778dcfdc6e2ec3e976ff298060fcf8721077fee6fe190103d67e99192abab9b8	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1520.hmm	perfam_RVT-Retrons_RETRON_t1520	perfam_RVT-Retrons_RETRON_t1520	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	624362ce0b2ed3d4cd5227e9ebae06b19b7377e25fb7d174ff79cb503f00c7db	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1609.hmm	perfam_RVT-Retrons_RETRON_t1609	perfam_RVT-Retrons_RETRON_t1609	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	fdf48de560e3144312170feb29faaf0df656dc82351234d6b03bcd0d83e2a090	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t161.hmm	perfam_RVT-Retrons_RETRON_t161	perfam_RVT-Retrons_RETRON_t161	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	fe2b6cc982857e4295201940674e2f6f1ac72d6dba1aa8f6eac80e0905fa030b	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1673.hmm	perfam_RVT-Retrons_RETRON_t1673	perfam_RVT-Retrons_RETRON_t1673	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	34d1dd193a8db5bb4311c46e4e6f9fd2174b45ba33c1decbd3950ec8c3f41825	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1687.hmm	perfam_RVT-Retrons_RETRON_t1687	perfam_RVT-Retrons_RETRON_t1687	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	777980ca46f43c2733e84b99771e0cb28c188ec26d92ca54a422089a71c6e2da	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1703.hmm	perfam_RVT-Retrons_RETRON_t1703	perfam_RVT-Retrons_RETRON_t1703	256	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	b3c43f8520798602b1c0fed48bd06fe8ead821b69eae85c02c5ccee7f2ca20f6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1710.hmm	perfam_RVT-Retrons_RETRON_t1710	perfam_RVT-Retrons_RETRON_t1710	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	242cb34f8c3d7f1762f0d1517630621cd600f0c545b42dc888a188d9a289f005	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1732.hmm	perfam_RVT-Retrons_RETRON_t1732	perfam_RVT-Retrons_RETRON_t1732	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	845ee1a0cc96f49f21c17f8a62cad9c3cabe828b34efd97387b481730474c80e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1894.hmm	perfam_RVT-Retrons_RETRON_t1894	perfam_RVT-Retrons_RETRON_t1894	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	91d41064f34ab8b5f831649fcc26e6118f1b087e6cc1a266bd44f83adf81dcc6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t1928.hmm	perfam_RVT-Retrons_RETRON_t1928	perfam_RVT-Retrons_RETRON_t1928	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	fb8e772ef8ecafeaf0ff07e640d166c0b5add644761b21b6654e9d987ab55ece	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t208.hmm	perfam_RVT-Retrons_RETRON_t208	perfam_RVT-Retrons_RETRON_t208	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f3256b8a6ba99000aefb8a1fac6f211576203d08573e26b884470293d1d3243d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t257.hmm	perfam_RVT-Retrons_RETRON_t257	perfam_RVT-Retrons_RETRON_t257	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	9c7f41bb1e3d4f08cc80c7d0926051ba90a3c9079dd014d34ef0465ca6864534	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t290.hmm	perfam_RVT-Retrons_RETRON_t290	perfam_RVT-Retrons_RETRON_t290	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	26c13beec030c530763463f30cf9bff657b717406e80c00b417db99b312ddf52	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t400.hmm	perfam_RVT-Retrons_RETRON_t400	perfam_RVT-Retrons_RETRON_t400	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5f32b5d602befd16cca771aad65d265a337dbecb5f447ac25274ecdc55e100bc	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t430.hmm	perfam_RVT-Retrons_RETRON_t430	perfam_RVT-Retrons_RETRON_t430	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	7341fb3012f6996b91f81ca8ffa050d06f420ca83505a78f970cf9ed159044d0	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t443.hmm	perfam_RVT-Retrons_RETRON_t443	perfam_RVT-Retrons_RETRON_t443	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e2700d53f0f2f754cd55969df504dcd6ed0f84409112fc73e4698113bcbe8c32	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t482.hmm	perfam_RVT-Retrons_RETRON_t482	perfam_RVT-Retrons_RETRON_t482	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	93dd1f61d6501183033f98ca9024c6d0a3e67e2d32399913bf2d31a4357e18bd	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t749.hmm	perfam_RVT-Retrons_RETRON_t749	perfam_RVT-Retrons_RETRON_t749	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	25e47b057009a96527aee0355c1c855571089b39bacd5a2c381153229092d752	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t803.hmm	perfam_RVT-Retrons_RETRON_t803	perfam_RVT-Retrons_RETRON_t803	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	af43e1f7208a555196fd8893b209f69661354521917a7c5066f26f54f62bdd0f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t808.hmm	perfam_RVT-Retrons_RETRON_t808	perfam_RVT-Retrons_RETRON_t808	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8b54454c6ae30ecb92c0c0c2eb2166d37baeeba03f49d351ab234ffef3ee2481	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t812.hmm	perfam_RVT-Retrons_RETRON_t812	perfam_RVT-Retrons_RETRON_t812	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	dcd5c12c8fb0804503afc633c96422a4de49241a368b218a5043a3a431ecc53f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t815.hmm	perfam_RVT-Retrons_RETRON_t815	perfam_RVT-Retrons_RETRON_t815	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	45e1fbe43bf2d2aa1e111a795ccddfedc14ba3da6dee9dc6a608483518a54bdb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t816.hmm	perfam_RVT-Retrons_RETRON_t816	perfam_RVT-Retrons_RETRON_t816	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	195fc957fce4351ff2350d8a544af28aa7dbec8c363dfdfdd3c6bd92d31af0f3	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t824.hmm	perfam_RVT-Retrons_RETRON_t824	perfam_RVT-Retrons_RETRON_t824	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	86383bae86fb3f956c8ef18e4d3d8bb1b0d5e97b62008cca2d5d8aec852f30f7	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_RETRON_t953.hmm	perfam_RVT-Retrons_RETRON_t953	perfam_RVT-Retrons_RETRON_t953	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	814cbed7a53b6a81b95c743cdbfbe553aad79cf6a94d4a25ef26ef6d0327c8ec	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_UNIPROT_P0DV89.hmm	perfam_RVT-Retrons_UNIPROT_P0DV89	perfam_RVT-Retrons_UNIPROT_P0DV89	259	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	38d3c9cfbda5b2c6238ff391081185faf20b190d5b5598974a43f7bc4090c343	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_UNIPROT_P0DV94.hmm	perfam_RVT-Retrons_UNIPROT_P0DV94	perfam_RVT-Retrons_UNIPROT_P0DV94	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6d9225556665662b7d7b807a9ea97efd214c31224fa6cee388f220e909ea8029	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-Retrons_UNIPROT_P71276.hmm	perfam_RVT-Retrons_UNIPROT_P71276	perfam_RVT-Retrons_UNIPROT_P71276	261	50	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8f6367d667fe2cb825415e20b2c68857e61e12b3498640a4a44848bc617d2741	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-UG12_CAND_UG12_12.hmm	perfam_RVT-UG12_CAND_UG12_12	perfam_RVT-UG12_CAND_UG12_12	303	6	AMBIGUOUS - NSEQ matches no known subset size	YES	none	4c100c55234b510361beb194ab94e4e3bf91e6c28fb80c4a654ae55c0f583b14	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/perfam_RVT-UG12_CAND_UG12_147.hmm	perfam_RVT-UG12_CAND_UG12_147	perfam_RVT-UG12_CAND_UG12_147	301	6	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2361d684a1c100c058b6dfcfc73c2f114dac53ffdf78b38bcb8be2bf7973dead	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
